Store,Date,Weekly_Sales,Holiday_Flag,Column1,Temperature,Fuel_Price,CPI,Unemployment
24,11/26/2010,1779276.51,1,Holiday,41.92,3.186,132.84,8.28
24,12/3/2010,1413302.7,0,Non Holiday,37.08,3.2,132.76,8.28
24,12/10/2010,1593012.75,0,Non Holiday,27.11,3.255,132.68,8.28
24,12/17/2010,1663525.77,0,Non Holiday,27.99,3.301,132.68,8.28
24,12/24/2010,2386015.75,0,Non Holiday,27.74,3.309,132.75,8.28
24,12/31/2010,1208600.05,1,Holiday,25.9,3.336,132.82,8.28
24,1/7/2011,1178641.71,0,Non Holiday,30.72,3.351,132.88,8.25
24,1/14/2011,1167740.2,0,Non Holiday,22.41,3.367,132.95,8.25
24,1/21/2011,1107170.39,0,Non Holiday,23.69,3.391,133.03,8.25
24,1/28/2011,1126921.34,0,Non Holiday,17.91,3.402,133.11,8.25
24,2/4/2011,1225182.04,0,Non Holiday,23.83,3.4,133.18,8.25
24,2/11/2011,1341240.62,1,Holiday,26.51,3.416,133.26,8.25
24,2/18/2011,1360150.12,0,Non Holiday,34.04,3.42,133.37,8.25
24,2/25/2011,1235121.33,0,Non Holiday,26.09,3.452,133.49,8.25
24,3/4/2011,1346994.53,0,Non Holiday,31.36,3.605,133.61,8.25
24,3/11/2011,1253218.7,0,Non Holiday,39.51,3.752,133.74,8.25
24,3/18/2011,1168397.26,0,Non Holiday,43.39,3.796,133.85,8.25
24,3/25/2011,1158693.12,0,Non Holiday,36.88,3.789,133.96,8.25
24,4/1/2011,1163803.3,0,Non Holiday,35.73,3.811,134.07,8.21
24,4/8/2011,1273670.32,0,Non Holiday,44.7,3.895,134.18,8.21
24,4/15/2011,1245576.65,0,Non Holiday,52.36,3.981,134.28,8.21
24,4/22/2011,1372484.9,0,Non Holiday,46,4.061,134.36,8.21
24,4/29/2011,1197761.17,0,Non Holiday,60.48,4.117,134.44,8.21
24,5/6/2011,1339630.35,0,Non Holiday,55.75,4.192,134.51,8.21
24,5/13/2011,1311950.16,0,Non Holiday,58.49,4.211,134.59,8.21
24,5/20/2011,1234281.7,0,Non Holiday,59.84,4.202,134.68,8.21
24,5/27/2011,1311153.72,0,Non Holiday,65.74,4.134,134.77,8.21
24,6/3/2011,1554837.62,0,Non Holiday,73.12,4.069,134.86,8.21
24,6/10/2011,1373841.91,0,Non Holiday,70.02,4.025,134.94,8.21
24,6/17/2011,1320359.23,0,Non Holiday,64.34,3.989,135.08,8.21
24,6/24/2011,1304850.67,0,Non Holiday,68.88,3.964,135.27,8.21
24,7/1/2011,1445596.61,0,Non Holiday,70.27,3.916,135.45,8.36
24,7/8/2011,1567340.07,0,Non Holiday,72.56,3.886,135.63,8.36
24,7/15/2011,1356938.95,0,Non Holiday,74.43,3.915,135.78,8.36
24,7/22/2011,1357672.24,0,Non Holiday,79.29,3.972,135.87,8.36
24,7/29/2011,1310973.06,0,Non Holiday,74.84,4.004,135.96,8.36
24,8/5/2011,1417616.81,0,Non Holiday,74.64,4.02,136.05,8.36
24,8/12/2011,1402818.01,0,Non Holiday,72.52,3.995,136.14,8.36
24,8/19/2011,1352039.88,0,Non Holiday,69.93,3.942,136.18,8.36
24,8/26/2011,1402372.09,0,Non Holiday,69.94,3.906,136.21,8.36
24,9/2/2011,1196105.44,0,Non Holiday,68.14,3.879,136.24,8.36
24,9/9/2011,1527455.19,1,Holiday,68.32,3.93,136.27,8.36
24,9/16/2011,1227535.97,0,Non Holiday,65.56,3.937,136.31,8.36
24,9/23/2011,1232376.49,0,Non Holiday,60.61,3.899,136.37,8.36
24,9/30/2011,1246242.61,0,Non Holiday,68,3.858,136.42,8.36
24,10/7/2011,1405914.39,0,Non Holiday,53.87,3.775,136.47,8.45
24,10/14/2011,1333315.03,0,Non Holiday,60.21,3.744,136.52,8.45
24,10/21/2011,1283563.43,0,Non Holiday,56.6,3.757,136.5,8.45
24,10/28/2011,1307142.75,0,Non Holiday,48,3.757,136.49,8.45
24,11/4/2011,1385860.38,0,Non Holiday,39.87,3.738,136.48,8.45
24,11/11/2011,1425078.59,0,Non Holiday,46.78,3.719,136.46,8.45
24,11/18/2011,1297535.69,0,Non Holiday,48.17,3.717,136.47,8.45
24,11/25/2011,1761235.67,1,Holiday,41.83,3.689,136.48,8.45
24,12/2/2011,1335647.1,0,Non Holiday,47.21,3.666,136.49,8.45
24,12/9/2011,1529615.54,0,Non Holiday,42.3,3.627,136.5,8.45
24,12/16/2011,1624994.43,0,Non Holiday,36,3.611,136.53,8.45
24,12/23/2011,2168344.23,0,Non Holiday,36.93,3.587,136.59,8.45
24,12/30/2011,1363973.16,1,Holiday,33.45,3.566,136.64,8.45
24,1/6/2012,1251581.89,0,Non Holiday,32.86,3.585,136.7,8.66
24,1/13/2012,1155594.2,0,Non Holiday,36.5,3.666,136.75,8.66
24,1/20/2012,1151993.85,0,Non Holiday,25.73,3.705,136.86,8.66
24,1/27/2012,1057290.41,0,Non Holiday,31.92,3.737,136.96,8.66
24,2/3/2012,1249696.97,0,Non Holiday,38.61,3.796,137.06,8.66
24,2/10/2012,1403460.87,1,Holiday,33.82,3.826,137.17,8.66
24,2/17/2012,1326370.08,0,Non Holiday,33.92,3.874,137.26,8.66
24,2/24/2012,1303233.15,0,Non Holiday,37.35,3.917,137.34,8.66
24,3/2/2012,1213994.39,0,Non Holiday,35.36,3.983,137.42,8.66
24,3/9/2012,1325835.7,0,Non Holiday,41.5,4.021,137.51,8.66
24,3/16/2012,1239299.12,0,Non Holiday,48.68,4.021,137.58,8.66
24,3/23/2012,1221723.94,0,Non Holiday,59.51,4.054,137.66,8.66
24,3/30/2012,1230106.13,0,Non Holiday,47.28,4.098,137.73,8.66
24,4/6/2012,1524734.29,0,Non Holiday,45.25,4.143,137.8,8.98
24,4/13/2012,1285783.87,0,Non Holiday,48.65,4.187,137.87,8.98
24,4/20/2012,1208654.4,0,Non Holiday,61.05,4.17,137.92,8.98
24,4/27/2012,1194334.65,0,Non Holiday,49.26,4.163,137.98,8.98
24,5/4/2012,1306551.71,0,Non Holiday,52.14,4.124,138.03,8.98
24,5/11/2012,1355391.79,0,Non Holiday,58.7,4.055,138.09,8.98
24,5/18/2012,1298809.8,0,Non Holiday,63.1,4.029,138.11,8.98
24,5/25/2012,1407897.57,0,Non Holiday,65.79,3.979,138.11,8.98
24,6/1/2012,1467722.19,0,Non Holiday,71.79,3.915,138.11,8.98
24,6/8/2012,1406313.13,0,Non Holiday,59.93,3.871,138.12,8.98
24,6/15/2012,1364445.98,0,Non Holiday,68.28,3.786,138.13,8.98
24,6/22/2012,1434709.63,0,Non Holiday,72.29,3.722,138.16,8.98
24,6/29/2012,1428869.9,0,Non Holiday,70.4,3.667,138.2,8.98
24,7/6/2012,1645097.75,0,Non Holiday,77.18,3.646,138.23,8.95
24,7/13/2012,1405475.78,0,Non Holiday,75.36,3.689,138.26,8.95
24,7/20/2012,1394299,0,Non Holiday,76.42,3.732,138.23,8.95
24,7/27/2012,1307339.14,0,Non Holiday,73.62,3.82,138.2,8.95
24,8/3/2012,1440374.13,0,Non Holiday,73.26,3.819,138.17,8.95
24,8/10/2012,1497054.81,0,Non Holiday,75.53,3.863,138.14,8.95
24,8/17/2012,1397970.54,0,Non Holiday,72.87,3.963,138.19,8.95
24,8/24/2012,1303726.54,0,Non Holiday,68.13,3.997,138.28,8.95
24,8/31/2012,1344558.92,0,Non Holiday,71.18,4.026,138.38,8.95
24,9/7/2012,1477134.75,1,Holiday,72.81,4.076,138.47,8.95
24,9/14/2012,1242909.53,0,Non Holiday,64.28,4.088,138.57,8.95
24,9/21/2012,1261158.47,0,Non Holiday,61.25,4.203,138.65,8.95
24,9/28/2012,1259278.36,0,Non Holiday,58.86,4.158,138.74,8.95
24,10/5/2012,1416720.54,0,Non Holiday,60.35,4.151,138.83,8.69
24,10/12/2012,1416301.17,0,Non Holiday,51.64,4.186,138.91,8.69
24,10/19/2012,1255414.84,0,Non Holiday,52.59,4.153,138.83,8.69
24,10/26/2012,1307182.29,0,Non Holiday,55.16,4.071,138.73,8.69
25,2/5/2010,677231.63,0,Non Holiday,21.1,2.784,204.25,8.19
25,2/12/2010,583364.02,1,Holiday,19.64,2.773,204.39,8.19
25,2/19/2010,676260.67,0,Non Holiday,24.16,2.745,204.43,8.19
25,2/26/2010,628516.57,0,Non Holiday,29.16,2.754,204.46,8.19
25,3/5/2010,665750.06,0,Non Holiday,29.45,2.777,204.49,8.19
25,3/12/2010,660619.99,0,Non Holiday,40.05,2.818,204.53,8.19
25,3/19/2010,659795.84,0,Non Holiday,45,2.844,204.38,8.19
25,3/26/2010,696687.6,0,Non Holiday,45.84,2.854,204.2,8.19
25,4/2/2010,822486.37,0,Non Holiday,47.2,2.85,204.03,7.86
25,4/9/2010,712647.97,0,Non Holiday,61.36,2.869,203.85,7.86
25,4/16/2010,715311.6,0,Non Holiday,52.16,2.899,203.73,7.86
25,4/23/2010,694531.72,0,Non Holiday,46.12,2.902,203.69,7.86
25,4/30/2010,706924.02,0,Non Holiday,50.97,2.921,203.65,7.86
25,5/7/2010,724468.97,0,Non Holiday,63.67,2.966,203.61,7.86
25,5/14/2010,698073.95,0,Non Holiday,50.27,2.982,203.61,7.86
25,5/21/2010,704113.22,0,Non Holiday,57.17,2.958,203.88,7.86
25,5/28/2010,792442.54,0,Non Holiday,69.31,2.899,204.14,7.86
25,6/4/2010,764155.44,0,Non Holiday,69.22,2.847,204.4,7.86
25,6/11/2010,737163.2,0,Non Holiday,63.68,2.809,204.67,7.86
25,6/18/2010,780444.94,0,Non Holiday,69.56,2.78,204.67,7.86
25,6/25/2010,737569.14,0,Non Holiday,72.17,2.808,204.57,7.86
25,7/2/2010,759407.87,0,Non Holiday,66.42,2.815,204.47,7.53
25,7/9/2010,719591.13,0,Non Holiday,75.24,2.793,204.36,7.53
25,7/16/2010,726997.84,0,Non Holiday,73.43,2.783,204.36,7.53
25,7/23/2010,665290.93,0,Non Holiday,75.37,2.771,204.48,7.53
25,7/30/2010,682124.34,0,Non Holiday,71.99,2.781,204.61,7.53
25,8/6/2010,699464.43,0,Non Holiday,71.79,2.784,204.73,7.53
25,8/13/2010,686072.39,0,Non Holiday,72.73,2.805,204.85,7.53
25,8/20/2010,724499.81,0,Non Holiday,71.81,2.779,204.82,7.53
25,8/27/2010,711461.95,0,Non Holiday,67.15,2.755,204.79,7.53
25,9/3/2010,685700.08,0,Non Holiday,71.17,2.715,204.76,7.53
25,9/10/2010,655811.95,1,Holiday,61.14,2.699,204.73,7.53
25,9/17/2010,628989.88,0,Non Holiday,60.13,2.706,204.75,7.53
25,9/24/2010,607819.33,0,Non Holiday,65.06,2.713,204.82,7.53
25,10/1/2010,658640.14,0,Non Holiday,57.56,2.707,204.89,7.48
25,10/8/2010,674283.86,0,Non Holiday,48.46,2.764,204.95,7.48
25,10/15/2010,616094.72,0,Non Holiday,54.09,2.868,205.01,7.48
25,10/22/2010,661644.19,0,Non Holiday,46.73,2.917,205.06,7.48
25,10/29/2010,674458.03,0,Non Holiday,55.72,2.921,205.11,7.48
25,11/5/2010,696314.53,0,Non Holiday,38.8,2.917,205.16,7.48
25,11/12/2010,713250.08,0,Non Holiday,40.68,2.931,205.21,7.48
25,11/19/2010,718056.73,0,Non Holiday,42.72,3,205.1,7.48
25,11/26/2010,1115240.61,1,Holiday,43.43,3.039,204.96,7.48
25,12/3/2010,885572.96,0,Non Holiday,32.41,3.046,204.82,7.48
25,12/10/2010,964729.18,0,Non Holiday,22.65,3.109,204.69,7.48
25,12/17/2010,1047707.59,0,Non Holiday,21.6,3.14,204.63,7.48
25,12/24/2010,1295391.19,0,Non Holiday,22.94,3.141,204.64,7.48
25,12/31/2010,623092.54,1,Holiday,25.89,3.179,204.64,7.48
25,1/7/2011,558794.63,0,Non Holiday,29,3.193,204.65,7.34
25,1/14/2011,572360.83,0,Non Holiday,18.3,3.205,204.7,7.34
25,1/21/2011,568093.57,0,Non Holiday,23.21,3.229,205.05,7.34
25,1/28/2011,600448.69,0,Non Holiday,18.92,3.237,205.39,7.34
25,2/4/2011,639830.45,0,Non Holiday,23.94,3.231,205.73,7.34
25,2/11/2011,615666.78,1,Holiday,21.18,3.239,206.08,7.34
25,2/18/2011,634637.03,0,Non Holiday,38.42,3.245,206.37,7.34
25,2/25/2011,570816.34,0,Non Holiday,28.36,3.274,206.64,7.34
25,3/4/2011,640912.18,0,Non Holiday,31.59,3.433,206.92,7.34
25,3/11/2011,599828.39,0,Non Holiday,36.73,3.582,207.19,7.34
25,3/18/2011,603393.64,0,Non Holiday,40.94,3.631,207.43,7.34
25,3/25/2011,616324.24,0,Non Holiday,38.51,3.625,207.66,7.34
25,4/1/2011,618377.79,0,Non Holiday,28.5,3.638,207.88,7.29
25,4/8/2011,648606.13,0,Non Holiday,42.11,3.72,208.11,7.29
25,4/15/2011,674562.45,0,Non Holiday,51.43,3.821,208.32,7.29
25,4/22/2011,756588.42,0,Non Holiday,45.87,3.892,208.48,7.29
25,4/29/2011,649245,0,Non Holiday,58.43,3.962,208.64,7.29
25,5/6/2011,659446.55,0,Non Holiday,49.5,4.046,208.8,7.29
25,5/13/2011,684783.15,0,Non Holiday,60.1,4.066,208.96,7.29
25,5/20/2011,677971.33,0,Non Holiday,56.56,4.062,208.76,7.29
25,5/27/2011,718373.94,0,Non Holiday,67.18,3.985,208.56,7.29
25,6/3/2011,737551.74,0,Non Holiday,70.69,3.922,208.36,7.29
25,6/10/2011,740259.63,0,Non Holiday,71.45,3.881,208.15,7.29
25,6/17/2011,717373.43,0,Non Holiday,63.58,3.842,208.13,7.29
25,6/24/2011,699270.1,0,Non Holiday,70.71,3.804,208.23,7.29
25,7/1/2011,706206.86,0,Non Holiday,66.61,3.748,208.33,7.27
25,7/8/2011,698529.64,0,Non Holiday,71.64,3.711,208.44,7.27
25,7/15/2011,680510.23,0,Non Holiday,72.67,3.76,208.53,7.27
25,7/22/2011,670854.96,0,Non Holiday,78.1,3.811,208.59,7.27
25,7/29/2011,668390.82,0,Non Holiday,74.72,3.829,208.66,7.27
25,8/5/2011,679706.01,0,Non Holiday,74,3.842,208.72,7.27
25,8/12/2011,667130.48,0,Non Holiday,70.93,3.812,208.78,7.27
25,8/19/2011,688958.75,0,Non Holiday,68.09,3.747,208.84,7.27
25,8/26/2011,726422.55,0,Non Holiday,66.8,3.704,208.9,7.27
25,9/2/2011,699779,0,Non Holiday,67.2,3.703,208.96,7.27
25,9/9/2011,673248.48,1,Holiday,67.51,3.738,209.02,7.27
25,9/16/2011,628720.46,0,Non Holiday,62.05,3.742,209.19,7.27
25,9/23/2011,620885.93,0,Non Holiday,60.28,3.711,209.5,7.27
25,9/30/2011,639160.24,0,Non Holiday,60.7,3.645,209.81,7.27
25,10/7/2011,671522.87,0,Non Holiday,50.82,3.583,210.12,7.08
25,10/14/2011,646915.47,0,Non Holiday,58.95,3.541,210.4,7.08
25,10/21/2011,690675.5,0,Non Holiday,50.22,3.57,210.55,7.08
25,10/28/2011,724443.97,0,Non Holiday,46.28,3.569,210.69,7.08
25,11/4/2011,718393.61,0,Non Holiday,40.88,3.551,210.84,7.08
25,11/11/2011,719235.07,0,Non Holiday,44.81,3.53,210.98,7.08
25,11/18/2011,728525.6,0,Non Holiday,46.41,3.53,211.18,7.08
25,11/25/2011,1116211.39,1,Holiday,43.49,3.492,211.41,7.08
25,12/2/2011,878314.57,0,Non Holiday,42.85,3.452,211.64,7.08
25,12/9/2011,916446.02,0,Non Holiday,38.69,3.415,211.87,7.08
25,12/16/2011,997502.47,0,Non Holiday,33.09,3.413,212.07,7.08
25,12/23/2011,1290532.97,0,Non Holiday,36.56,3.389,212.24,7.08
25,12/30/2011,683665.37,1,Holiday,32.42,3.389,212.4,7.08
25,1/6/2012,636419.12,0,Non Holiday,30.23,3.422,212.57,6.96
25,1/13/2012,614764.31,0,Non Holiday,34.6,3.513,212.74,6.96
25,1/20/2012,594744.89,0,Non Holiday,23.87,3.533,212.83,6.96
25,1/27/2012,589554.29,0,Non Holiday,32.24,3.567,212.93,6.96
25,2/3/2012,642776.4,0,Non Holiday,34.98,3.617,213.02,6.96
25,2/10/2012,658984.38,1,Holiday,32.47,3.64,213.12,6.96
25,2/17/2012,654088.02,0,Non Holiday,32.23,3.695,213.27,6.96
25,2/24/2012,613501.05,0,Non Holiday,35.51,3.739,213.47,6.96
25,3/2/2012,643155.89,0,Non Holiday,36.01,3.816,213.67,6.96
25,3/9/2012,643711.53,0,Non Holiday,37.44,3.848,213.87,6.96
25,3/16/2012,638204.27,0,Non Holiday,50.64,3.862,214.02,6.96
25,3/23/2012,672831.78,0,Non Holiday,62.7,3.9,214.09,6.96
25,3/30/2012,684348.92,0,Non Holiday,47.92,3.953,214.16,6.96
25,4/6/2012,791356.9,0,Non Holiday,44.73,3.996,214.24,7.14
25,4/13/2012,658691.56,0,Non Holiday,42.46,4.044,214.31,7.14
25,4/20/2012,661566.48,0,Non Holiday,57.1,4.027,214.37,7.14
25,4/27/2012,655157.32,0,Non Holiday,44.2,4.004,214.42,7.14
25,5/4/2012,696421.72,0,Non Holiday,58.76,3.951,214.48,7.14
25,5/11/2012,739866.16,0,Non Holiday,59.21,3.889,214.53,7.14
25,5/18/2012,717207.19,0,Non Holiday,58.21,3.848,214.55,7.14
25,5/25/2012,783371.02,0,Non Holiday,67.69,3.798,214.55,7.14
25,6/1/2012,694765.95,0,Non Holiday,69.54,3.742,214.55,7.14
25,6/8/2012,730254.19,0,Non Holiday,58.48,3.689,214.55,7.14
25,6/15/2012,753860.89,0,Non Holiday,68.34,3.62,214.57,7.14
25,6/22/2012,721601.9,0,Non Holiday,73.52,3.564,214.61,7.14
25,6/29/2012,718890.81,0,Non Holiday,69.84,3.506,214.65,7.14
25,7/6/2012,753385.55,0,Non Holiday,75.52,3.475,214.69,7.28
25,7/13/2012,714093.95,0,Non Holiday,73.87,3.523,214.73,7.28
25,7/20/2012,685676.58,0,Non Holiday,74.32,3.567,214.73,7.28
25,7/27/2012,659109.53,0,Non Holiday,72.98,3.647,214.74,7.28
25,8/3/2012,709724.6,0,Non Holiday,72.08,3.654,214.74,7.28
25,8/10/2012,710496.97,0,Non Holiday,71.93,3.722,214.75,7.28
25,8/17/2012,728467.72,0,Non Holiday,66.99,3.807,214.83,7.28
25,8/24/2012,756527.64,0,Non Holiday,64.53,3.834,214.96,7.28
25,8/31/2012,714828.73,0,Non Holiday,68.55,3.867,215.09,7.28
25,9/7/2012,671482.9,1,Holiday,72.79,3.911,215.22,7.28
25,9/14/2012,657241.63,0,Non Holiday,60.9,3.948,215.36,7.28
25,9/21/2012,664745.2,0,Non Holiday,57.6,4.038,215.55,7.28
25,9/28/2012,683300.84,0,Non Holiday,54.52,3.997,215.74,7.28
25,10/5/2012,699536.73,0,Non Holiday,57.58,3.985,215.93,7.29
25,10/12/2012,697317.41,0,Non Holiday,43.74,4,216.12,7.29
25,10/19/2012,685531.85,0,Non Holiday,51.93,3.969,216.15,7.29
25,10/26/2012,688940.94,0,Non Holiday,56.69,3.882,216.15,7.29
26,2/5/2010,1034119.21,0,Non Holiday,9.55,2.788,131.53,8.49
26,2/12/2010,1015684.09,1,Holiday,18.14,2.771,131.59,8.49
26,2/19/2010,999348.55,0,Non Holiday,22.62,2.747,131.64,8.49
26,2/26/2010,855385.01,0,Non Holiday,27.32,2.753,131.69,8.49
26,3/5/2010,1005669.58,0,Non Holiday,28.6,2.766,131.74,8.49
26,3/12/2010,963382.09,0,Non Holiday,31.1,2.805,131.78,8.49
26,3/19/2010,903366.55,0,Non Holiday,35.34,2.834,131.82,8.49
26,3/26/2010,893613,0,Non Holiday,35.26,2.831,131.86,8.49
26,4/2/2010,1029849.2,0,Non Holiday,36.53,2.826,131.9,8.51
26,4/9/2010,1022293.81,0,Non Holiday,50.13,2.849,131.94,8.51
26,4/16/2010,905548.38,0,Non Holiday,36.6,2.885,131.98,8.51
26,4/23/2010,881930.87,0,Non Holiday,39.68,2.895,132.02,8.51
26,4/30/2010,904503.85,0,Non Holiday,40.56,2.935,132.06,8.51
26,5/7/2010,1074479.73,0,Non Holiday,54.72,2.981,132.11,8.51
26,5/14/2010,972663.59,0,Non Holiday,39.08,2.983,132.15,8.51
26,5/21/2010,986765.01,0,Non Holiday,50.81,2.961,132.22,8.51
26,5/28/2010,1069851.59,0,Non Holiday,61.65,2.906,132.29,8.51
26,6/4/2010,1003202.66,0,Non Holiday,58.46,2.857,132.36,8.51
26,6/11/2010,1073862.59,0,Non Holiday,51.62,2.83,132.44,8.51
26,6/18/2010,1001286.67,0,Non Holiday,53.62,2.805,132.47,8.51
26,6/25/2010,976242.09,0,Non Holiday,63.78,2.81,132.5,8.51
26,7/2/2010,1078455.48,0,Non Holiday,58.9,2.815,132.52,8.44
26,7/9/2010,1122356.53,0,Non Holiday,71.08,2.806,132.55,8.44
26,7/16/2010,1028151.72,0,Non Holiday,67.66,2.796,132.57,8.44
26,7/23/2010,971615.62,0,Non Holiday,65.4,2.784,132.58,8.44
26,7/30/2010,1005324.28,0,Non Holiday,63.79,2.792,132.6,8.44
26,8/6/2010,1125329.77,0,Non Holiday,62.93,2.792,132.61,8.44
26,8/13/2010,1011938.29,0,Non Holiday,61.58,2.81,132.63,8.44
26,8/20/2010,1007385.36,0,Non Holiday,62.68,2.796,132.66,8.44
26,8/27/2010,977322.52,0,Non Holiday,57.23,2.77,132.69,8.44
26,9/3/2010,1037549.71,0,Non Holiday,66.93,2.735,132.72,8.44
26,9/10/2010,1042226.3,1,Holiday,54.82,2.717,132.76,8.44
26,9/17/2010,923473.7,0,Non Holiday,50.08,2.716,132.77,8.44
26,9/24/2010,868636.3,0,Non Holiday,52.47,2.718,132.76,8.44
26,10/1/2010,923221.52,0,Non Holiday,57.8,2.717,132.76,8.15
26,10/8/2010,1001069.52,0,Non Holiday,46.81,2.776,132.75,8.15
26,10/15/2010,937956.89,0,Non Holiday,39.93,2.878,132.76,8.15
26,10/22/2010,916522.66,0,Non Holiday,36.13,2.919,132.82,8.15
26,10/29/2010,895069.88,0,Non Holiday,40.3,2.938,132.87,8.15
26,11/5/2010,970224.51,0,Non Holiday,30.51,2.938,132.92,8.15
26,11/12/2010,971193.01,0,Non Holiday,37.51,2.961,132.98,8.15
26,11/19/2010,901972.7,0,Non Holiday,36.73,3.03,132.92,8.15
26,11/26/2010,1286833.62,1,Holiday,28.11,3.07,132.84,8.15
26,12/3/2010,1016143.64,0,Non Holiday,27.73,3.065,132.76,8.15
26,12/10/2010,1149612.04,0,Non Holiday,16.6,3.132,132.68,8.15
26,12/17/2010,1196813.33,0,Non Holiday,20.61,3.139,132.68,8.15
26,12/24/2010,1573982.47,0,Non Holiday,21.81,3.15,132.75,8.15
26,12/31/2010,877268.29,1,Holiday,18.73,3.177,132.82,8.15
26,1/7/2011,938149.21,0,Non Holiday,21.13,3.193,132.88,7.91
26,1/14/2011,812323.29,0,Non Holiday,16.7,3.215,132.95,7.91
26,1/21/2011,809833.21,0,Non Holiday,12.98,3.232,133.03,7.91
26,1/28/2011,817485.14,0,Non Holiday,5.54,3.243,133.11,7.91
26,2/4/2011,911807.02,0,Non Holiday,11.17,3.24,133.18,7.91
26,2/11/2011,1010711.08,1,Holiday,15.12,3.255,133.26,7.91
26,2/18/2011,981978.02,0,Non Holiday,19.63,3.263,133.37,7.91
26,2/25/2011,910298.44,0,Non Holiday,16.3,3.281,133.49,7.91
26,3/4/2011,945643.17,0,Non Holiday,14.31,3.437,133.61,7.91
26,3/11/2011,946614.55,0,Non Holiday,28.13,3.6,133.74,7.91
26,3/18/2011,887426.12,0,Non Holiday,31.76,3.634,133.85,7.91
26,3/25/2011,866566.54,0,Non Holiday,22.99,3.624,133.96,7.91
26,4/1/2011,849231.61,0,Non Holiday,22.99,3.638,134.07,7.82
26,4/8/2011,985229.81,0,Non Holiday,29.09,3.72,134.18,7.82
26,4/15/2011,863266.12,0,Non Holiday,39.46,3.823,134.28,7.82
26,4/22/2011,921700.61,0,Non Holiday,33.81,3.919,134.36,7.82
26,4/29/2011,873450.29,0,Non Holiday,47.17,3.988,134.44,7.82
26,5/6/2011,1024778.23,0,Non Holiday,45,4.078,134.51,7.82
26,5/13/2011,941008.85,0,Non Holiday,48.2,4.095,134.59,7.82
26,5/20/2011,938334.62,0,Non Holiday,48.86,4.101,134.68,7.82
26,5/27/2011,996723.58,0,Non Holiday,56.74,4.034,134.77,7.82
26,6/3/2011,1054454.4,0,Non Holiday,60.49,3.973,134.86,7.82
26,6/10/2011,1094058.68,0,Non Holiday,59.85,3.924,134.94,7.82
26,6/17/2011,981646.46,0,Non Holiday,54.5,3.873,135.08,7.82
26,6/24/2011,997474.93,0,Non Holiday,56.94,3.851,135.27,7.82
26,7/1/2011,1070119.09,0,Non Holiday,59.89,3.815,135.45,7.77
26,7/8/2011,1133807.03,0,Non Holiday,63.34,3.784,135.63,7.77
26,7/15/2011,1021534.7,0,Non Holiday,64.43,3.827,135.78,7.77
26,7/22/2011,1017867.8,0,Non Holiday,69.52,3.882,135.87,7.77
26,7/29/2011,1005360.5,0,Non Holiday,63.32,3.898,135.96,7.77
26,8/5/2011,1107552.43,0,Non Holiday,63.16,3.903,136.05,7.77
26,8/12/2011,1087644.5,0,Non Holiday,62.99,3.88,136.14,7.77
26,8/19/2011,1021766.75,0,Non Holiday,60.58,3.82,136.18,7.77
26,8/26/2011,1064617.62,0,Non Holiday,61.1,3.796,136.21,7.77
26,9/2/2011,1040143.14,0,Non Holiday,59.67,3.784,136.24,7.77
26,9/9/2011,1069710.97,1,Holiday,60.98,3.809,136.27,7.77
26,9/16/2011,951569.84,0,Non Holiday,55.19,3.809,136.31,7.77
26,9/23/2011,923644.6,0,Non Holiday,50.72,3.758,136.37,7.77
26,9/30/2011,959339.51,0,Non Holiday,59.42,3.684,136.42,7.77
26,10/7/2011,1130022.99,0,Non Holiday,46.84,3.633,136.47,7.6
26,10/14/2011,987886.08,0,Non Holiday,53.91,3.583,136.52,7.6
26,10/21/2011,974907.28,0,Non Holiday,45.23,3.618,136.5,7.6
26,10/28/2011,972256.98,0,Non Holiday,35.06,3.604,136.49,7.6
26,11/4/2011,988950.75,0,Non Holiday,31.7,3.586,136.48,7.6
26,11/11/2011,1077640.13,0,Non Holiday,40.08,3.57,136.46,7.6
26,11/18/2011,946091.79,0,Non Holiday,37.78,3.571,136.47,7.6
26,11/25/2011,1282320.05,1,Holiday,31.07,3.536,136.48,7.6
26,12/2/2011,1012498.49,0,Non Holiday,36.74,3.501,136.49,7.6
26,12/9/2011,1148987.46,0,Non Holiday,34.24,3.47,136.5,7.6
26,12/16/2011,1204807.83,0,Non Holiday,28.24,3.445,136.53,7.6
26,12/23/2011,1515175.01,0,Non Holiday,22.53,3.413,136.59,7.6
26,12/30/2011,972834.42,1,Holiday,18.8,3.402,136.64,7.6
26,1/6/2012,971557.62,0,Non Holiday,22.94,3.439,136.7,7.47
26,1/13/2012,836305.65,0,Non Holiday,25.55,3.523,136.75,7.47
26,1/20/2012,838751.5,0,Non Holiday,15.22,3.542,136.86,7.47
26,1/27/2012,820059.89,0,Non Holiday,24.16,3.568,136.96,7.47
26,2/3/2012,939158.25,0,Non Holiday,25.24,3.633,137.06,7.47
26,2/10/2012,1081005.64,1,Holiday,23.89,3.655,137.17,7.47
26,2/17/2012,965788.76,0,Non Holiday,23.9,3.703,137.26,7.47
26,2/24/2012,917924.47,0,Non Holiday,28.06,3.751,137.34,7.47
26,3/2/2012,955641.74,0,Non Holiday,22.49,3.827,137.42,7.47
26,3/9/2012,1028569.01,0,Non Holiday,29.03,3.876,137.51,7.47
26,3/16/2012,919503.4,0,Non Holiday,35.06,3.867,137.58,7.47
